0,204,199,0,32,0,18,0,0,0
0,204,200,0,33,0,18,0,0,0
0,207,196,0,32,0,21,0,0,0
0,206,199,0,34,0,20,0,0,0
0,203,200,0,32,0,17,0,0,0
0,208,208,0,45,0,22,0,0,0
0,208,197,0,34,0,22,0,0,0
0,208,200,0,37,0,20,0,0,0
0,206,194,0,29,0,20,0,0,0
0,206,230,0,65,0,19,0,0,0
0,205,201,0,35,0,19,0,0,0
0,208,196,0,33,0,22,0,0,0
0,213,189,0,31,0,27,0,0,0
0,212,216,0,57,0,25,0,0,0
0,201,204,0,34,0,15,0,0,0
0,203,200,0,32,0,17,0,0,0
0,203,204,0,36,0,17,0,0,0
0,206,196,0,31,0,20,0,0,0
0,200,206,0,35,0,14,0,0,0
0,205,204,0,38,0,19,0,0,0
0,211,217,0,57,0,25,0,0,0
0,209,231,0,69,0,21,0,0,0
0,207,215,0,51,0,21,0,0,0
0,208,195,0,32,0,21,0,0,0
0,207,198,0,34,0,20,0,0,0
0,208,197,0,34,0,21,0,0,0
0,200,201,0,30,0,14,0,0,0
0,205,197,0,31,0,19,0,0,0
0,201,202,0,32,0,15,0,0,0
0,202,204,0,35,0,14,0,0,0
0,208,195,0,32,0,22,0,0,0
0,206,201,0,36,0,19,0,0,0
0,210,193,0,32,1,23,0,0,0
0,199,205,0,33,0,13,0,0,0
0,206,193,0,28,0,20,0,0,0
0,212,218,0,59,0,26,0,0,0
0,207,198,0,34,0,21,0,0,0
0,212,193,0,34,0,26,0,0,0
0,207,222,0,58,0,20,0,0,0
0,205,224,0,58,0,19,0,0,0
0,209,197,0,35,0,23,0,0,0
0,208,201,0,32,0,19,0,0,0
0,204,199,0,32,0,18,0,0,0
0,205,195,0,29,0,18,0,0,0
0,212,194,0,35,0,26,0,0,0
0,196,206,0,31,0,10,0,0,0
0,208,217,0,54,1,21,0,0,0
0,206,198,0,33,0,20,0,0,0
0,207,195,0,31,0,21,0,0,0
0,202,201,0,32,0,16,0,0,0
0,212,189,0,30,0,26,0,0,0
0,200,213,0,42,0,12,0,0,0
0,203,199,0,31,0,17,0,0,0
0,216,232,0,77,0,28,0,0,0
0,209,237,0,75,0,19,0,0,0
0,206,197,0,32,0,20,0,0,0
0,204,201,0,34,0,18,0,0,0
0,200,204,0,33,0,13,0,0,0
0,206,198,0,33,0,20,0,0,0
0,216,192,0,37,1,27,0,0,0
0,205,204,0,38,0,19,0,0,0
0,202,200,0,31,0,16,0,0,0
0,201,201,0,31,0,15,0,0,0
0,205,203,0,37,0,19,0,0,0
0,209,195,0,33,0,23,0,0,0
0,206,194,0,29,0,20,0,0,0
0,206,198,0,33,0,20,0,0,0
0,209,194,0,32,0,23,0,0,0
0,206,201,0,36,0,20,0,0,0
0,215,226,0,70,0,28,0,0,0
0,208,206,0,43,0,18,0,0,0
0,203,199,0,31,0,17,0,0,0
0,209,203,0,41,0,22,0,0,0
0,200,204,0,33,0,14,0,0,0
0,210,196,0,35,0,24,0,0,0
0,208,195,0,32,0,22,0,0,0
0,215,216,0,60,0,27,0,0,0
0,209,219,0,57,0,23,0,0,0
0,213,187,0,29,0,27,0,0,0
0,204,206,0,39,0,18,0,0,0
0,205,203,0,37,0,19,0,0,0
0,201,202,0,32,0,15,0,0,0
0,200,204,0,33,0,14,0,0,0
0,195,208,0,32,0,9,0,0,0
0,200,202,0,31,0,14,0,0,0
0,210,191,0,30,0,24,0,0,0
0,211,195,0,35,0,25,0,0,0
0,213,190,0,32,0,27,0,0,0
0,199,203,0,31,0,13,0,0,0
0,205,198,0,32,0,18,0,0,0
0,203,202,0,34,0,17,0,0,0
0,205,211,0,45,0,19,0,0,0
0,207,200,0,36,0,21,0,0,0
0,200,202,0,31,0,14,0,0,0
0,421,424,0,36,0,16,0,0,0
0,209,193,0,31,0,23,0,0,0
0,215,190,0,34,0,28,0,0,0
0,204,203,0,36,0,16,0,0,0
0,215,237,0,81,0,26,0,0,0
0,205,201,0,35,0,19,0,0,0
0,202,201,0,32,0,16,0,0,0
0,204,198,0,31,0,18,0,0,0
0,207,198,0,34,0,21,0,0,0
0,207,195,0,31,0,21,0,0,0
0,209,197,0,35,0,22,0,0,0
0,211,226,0,66,0,23,0,0,0
0,212,226,0,67,0,26,0,0,0
0,208,227,0,64,0,22,0,0,0
0,207,198,0,34,0,20,0,0,0
0,196,209,0,34,0,9,0,0,0
0,198,205,0,32,0,12,0,0,0
0,383,370,0,30,0,21,0,0,0
0,205,196,0,30,0,19,0,0,0
0,199,202,0,30,0,13,0,0,0
0,208,199,0,36,0,22,0,0,0
0,211,196,0,36,0,24,0,0,0
0,202,201,0,32,0,16,0,0,0
0,202,202,0,33,0,16,0,0,0
0,209,196,0,34,0,22,0,0,0
0,212,194,0,35,0,26,0,0,0
0,213,191,0,33,0,27,0,0,0
0,212,194,0,35,0,25,0,0,0
0,214,197,0,40,0,28,0,0,0
0,212,221,0,62,0,24,0,0,0
0,201,203,0,33,0,15,0,0,0
0,204,198,0,31,0,18,0,0,0
0,207,197,0,33,0,21,0,0,0
0,205,198,0,32,0,19,0,0,0
0,207,214,0,50,0,20,0,0,0
0,206,206,0,41,0,20,0,0,0
0,207,206,0,42,0,20,0,0,0
0,210,193,0,32,0,24,0,0,0
0,193,211,0,33,0,7,0,0,0
0,211,224,0,64,0,22,0,0,0
0,208,198,0,35,0,22,0,0,0
0,206,200,0,35,0,19,0,0,0
0,207,194,0,30,0,21,0,0,0
0,208,193,0,30,0,22,0,0,0
0,202,205,0,36,0,15,0,0,0
0,202,206,0,39,0,17,0,0,0
0,218,229,0,76,0,28,0,0,0
0,208,193,0,30,0,22,0,0,0
0,209,201,0,39,1,22,0,0,0
0,206,223,0,58,0,19,0,0,0
0,197,209,0,35,0,11,0,0,0
0,203,198,0,30,0,17,0,0,0
0,201,207,0,37,0,15,0,0,0
0,215,220,0,64,0,26,0,0,0
0,212,218,0,59,0,25,0,0,0
0,216,217,0,62,0,25,0,0,0
0,213,215,0,57,0,27,0,0,0
0,209,195,0,33,0,23,0,0,0
0,207,194,0,30,0,21,0,0,0
0,204,209,0,42,0,18,0,0,0
0,216,231,0,76,0,26,0,0,0
0,208,197,0,34,0,22,0,0,0
0,208,213,0,50,0,22,0,0,0
0,206,198,0,33,0,20,0,0,0
0,205,201,0,35,0,18,0,0,0
0,206,199,0,34,0,20,0,0,0
0,199,203,0,31,0,12,0,0,0
0,203,213,0,45,0,17,0,0,0
0,212,220,0,61,0,25,0,0,0
0,207,196,0,32,0,21,0,0,0
0,212,190,0,31,0,26,0,0,0
0,213,198,0,40,0,25,0,0,0
0,214,187,0,30,0,27,0,0,0
0,207,197,0,33,0,21,0,0,0
0,212,216,0,57,0,25,0,0,0
0,208,219,0,56,0,21,0,0,0
0,201,203,0,33,0,15,0,0,0
0,207,193,0,29,0,21,0,0,0
0,206,200,0,35,0,20,0,0,0
0,204,204,0,37,0,18,0,0,0
0,201,208,0,38,0,15,0,0,0
0,197,208,0,34,0,10,0,0,0
0,210,196,0,35,0,24,0,0,0
0,212,190,0,31,0,26,0,0,0
0,205,200,0,34,0,19,0,0,0
0,213,195,0,37,1,26,0,0,0
0,208,195,0,32,0,22,0,0,0
0,212,193,0,34,0,26,0,0,0
0,198,206,0,33,0,12,0,0,0
0,212,194,0,35,0,26,0,0,0
0,209,197,0,35,0,23,0,0,0
0,206,199,0,34,0,20,0,0,0
0,212,200,0,41,0,24,0,0,0
0,215,203,0,47,0,44,0,0,0
0,225,551,0,437,39,342,0,0,0
0,259,333,0,167,10,116,0,0,0
0,198,212,0,39,0,12,0,0,0
0,205,195,0,29,0,19,0,0,0
0,212,194,0,35,0,22,0,0,0
0,209,200,0,38,0,22,0,0,0
0,204,205,0,38,0,16,0,0,0
0,201,207,0,37,0,14,0,0,0
0,213,188,0,30,0,27,0,0,0
0,209,194,0,32,0,23,0,0,0
0,213,189,0,31,0,27,0,0,0
0,215,225,0,69,0,28,0,0,0
0,206,201,0,36,0,20,0,0,0
0,208,198,0,35,0,22,0,0,0
0,201,204,0,34,0,15,0,0,0
0,215,206,0,50,0,25,0,0,0
0,210,197,0,36,0,24,0,0,0
0,208,200,0,37,0,22,0,0,0
0,204,199,0,32,0,18,0,0,0
0,213,199,0,41,0,27,0,0,0
0,214,187,0,30,0,28,0,0,0
0,207,198,0,34,0,21,0,0,0
0,212,189,0,30,0,26,0,0,0
0,206,200,0,35,0,19,0,0,0
0,208,199,0,36,0,22,0,0,0
0,204,200,0,33,0,18,0,0,0
0,201,204,0,34,0,15,0,0,0
0,210,201,0,40,0,24,0,0,0
0,205,223,0,57,0,19,0,0,0
0,208,230,0,67,0,20,0,0,0
0,211,214,0,54,0,25,0,0,0
0,207,198,0,34,0,21,0,0,0
0,205,202,0,36,0,17,0,0,0
0,207,199,0,35,0,21,0,0,0
0,205,200,0,34,0,19,0,0,0
0,213,224,0,66,0,25,0,0,0
0,216,223,0,68,0,25,0,0,0
0,210,190,0,29,0,24,0,0,0
0,203,200,0,32,0,17,0,0,0
0,203,203,0,35,0,17,0,0,0
0,210,197,0,36,0,24,0,0,0
0,211,217,0,57,0,25,0,0,0
0,204,200,0,33,0,18,0,0,0
0,218,210,0,37,0,22,0,0,0
0,205,198,0,32,0,19,0,0,0
0,204,198,0,31,0,18,0,0,0
0,206,197,0,32,0,20,0,0,0
0,200,205,0,34,0,14,0,0,0
0,210,227,0,66,0,21,0,0,0
0,210,197,0,36,0,23,0,0,0
0,214,194,0,37,0,27,0,0,0
0,200,205,0,34,0,12,0,0,0
0,211,193,0,33,0,24,0,0,0
0,213,210,0,52,0,27,0,0,0
0,201,205,0,35,0,14,0,0,0
0,204,207,0,40,0,16,0,0,0
0,199,205,0,33,0,13,0,0,0
0,208,236,0,73,0,20,0,0,0
0,194,209,0,32,0,8,0,0,0
0,212,223,0,64,0,24,0,0,0
0,200,205,0,34,0,14,0,0,0
0,205,197,0,31,0,19,0,0,0
0,209,236,0,74,0,21,0,0,0
0,208,231,0,68,1,19,0,0,0
0,211,224,0,64,0,25,0,0,0
0,205,203,0,37,0,18,0,0,0
0,208,201,0,38,0,22,0,0,0
0,206,223,0,58,0,18,0,0,0
0,202,205,0,36,0,16,0,0,0
0,203,202,0,34,0,16,0,0,0
0,207,198,0,34,0,20,0,0,0
0,203,208,0,40,0,17,0,0,0
0,208,198,0,35,0,22,0,0,0
0,201,201,0,31,0,15,0,0,0
0,205,201,0,35,0,19,0,0,0
0,203,206,0,38,0,17,0,0,0
0,206,205,0,40,0,19,0,0,0
0,213,200,0,42,0,26,0,0,0
0,212,216,0,57,0,26,0,0,0
0,212,212,0,53,0,25,0,0,0
0,208,215,0,52,0,22,0,0,0
0,216,206,0,51,0,26,0,0,0
0,205,197,0,31,0,18,0,0,0
0,206,200,0,35,0,20,0,0,0
0,210,195,0,34,0,24,0,0,0
0,192,215,0,36,0,6,0,0,0
0,208,201,0,38,0,21,0,0,0
0,210,197,0,36,0,22,0,0,0
0,211,197,0,37,0,25,0,0,0
0,208,195,0,32,0,22,0,0,0
0,204,198,0,31,0,18,0,0,0
0,205,251,0,85,0,19,0,0,0
0,207,243,0,79,0,21,0,0,0
0,210,197,0,36,0,24,0,0,0
0,213,207,0,49,0,27,0,0,0
0,207,217,0,53,0,21,0,0,0
0,213,203,0,45,0,26,0,0,0
0,208,239,0,76,0,18,0,0,0
0,208,231,0,68,0,22,0,0,0
0,212,193,0,34,0,25,0,0,0
0,204,208,0,41,0,18,0,0,0
0,213,187,0,29,0,27,0,0,0
0,205,201,0,35,0,19,0,0,0
0,208,194,0,31,0,22,0,0,0
0,209,197,0,35,0,23,0,0,0
0,207,200,0,36,0,21,0,0,0
0,203,200,0,32,0,17,0,0,0
0,207,195,0,31,0,20,0,0,0
0,202,203,0,34,0,16,0,0,0
0,209,197,0,35,0,23,0,0,0
0,206,199,0,34,0,20,0,0,0
0,211,197,0,37,0,24,0,0,0
0,213,189,0,31,1,26,0,0,0
0,200,219,0,48,0,14,0,0,0
0,216,217,0,62,0,27,0,0,0
0,211,220,0,60,0,23,0,0,0
0,209,194,0,32,0,23,0,0,0
0,212,191,0,32,0,26,0,0,0
0,214,214,0,57,0,25,0,0,0
0,209,218,0,56,0,22,0,0,0
0,203,202,0,34,0,17,0,0,0
0,209,193,0,31,0,23,0,0,0
0,211,190,0,30,0,24,0,0,0
0,215,227,0,71,0,27,0,0,0
0,216,190,0,35,0,27,0,0,0
0,212,200,0,41,0,23,0,0,0
0,214,196,0,39,0,25,0,0,0
0,213,197,0,39,0,25,0,0,0
0,212,194,0,35,0,24,0,0,0
0,202,199,0,30,0,16,0,0,0
0,205,202,0,36,0,19,0,0,0
0,204,201,0,34,0,18,0,0,0
0,214,192,0,35,0,28,0,0,0
0,208,192,0,29,0,22,0,0,0
0,198,207,0,34,0,12,0,0,0
0,214,215,0,58,0,27,0,0,0
0,201,230,0,60,0,15,0,0,0
0,203,200,0,32,0,17,0,0,0
0,210,223,0,62,0,24,0,0,0
0,202,213,0,44,0,16,0,0,0
0,203,200,0,32,0,17,0,0,0
0,209,210,0,48,0,23,0,0,0
0,211,194,0,34,0,25,0,0,0
0,203,203,0,35,0,16,0,0,0
0,205,197,0,31,0,19,0,0,0
0,214,190,0,33,0,28,0,0,0
0,211,197,0,37,0,24,0,0,0
0,213,191,0,33,0,27,0,0,0
0,210,195,0,34,0,23,0,0,0
0,205,197,0,31,0,19,0,0,0
0,207,196,0,32,0,21,0,0,0
0,203,205,0,37,0,16,0,0,0
0,207,195,0,31,0,21,0,0,0
0,203,204,0,36,0,15,0,0,0
0,208,229,0,66,0,21,0,0,0
0,211,216,0,56,0,25,0,0,0
0,205,200,0,34,0,19,0,0,0
0,207,198,0,34,0,21,0,0,0
0,204,204,0,37,0,18,0,0,0
0,201,214,0,44,0,14,0,0,0
0,211,220,0,60,0,24,0,0,0
0,201,201,0,31,0,15,0,0,0
0,205,203,0,37,0,17,0,0,0
0,206,198,0,33,0,19,0,0,0
0,212,240,0,81,0,26,0,0,0
0,205,232,0,66,0,18,0,0,0
0,201,208,0,38,0,15,0,0,0
0,200,203,0,32,0,14,0,0,0
0,210,197,0,36,0,22,0,0,0
0,205,199,0,33,0,19,0,0,0
0,207,192,0,28,0,21,0,0,0
0,208,196,0,33,0,22,0,0,0
0,201,208,0,38,0,14,0,0,0
0,204,201,0,34,0,17,0,0,0
0,209,195,0,33,0,23,0,0,0
0,203,199,0,31,0,17,0,0,0
0,205,197,0,31,0,19,0,0,0
0,207,197,0,33,0,21,0,0,0
0,211,221,0,61,0,25,0,0,0
0,213,191,0,33,0,27,0,0,0
0,204,201,0,34,0,18,0,0,0
0,215,187,0,31,0,28,0,0,0
0,209,203,0,41,0,23,0,0,0
0,202,202,0,33,0,16,0,0,0
0,209,198,0,36,0,22,0,0,0
0,206,195,0,30,0,19,0,0,0
0,205,200,0,34,0,19,0,0,0
0,215,193,0,37,0,28,0,0,0
0,214,207,0,50,0,27,0,0,0
0,201,205,0,35,0,15,0,0,0
0,211,192,0,32,0,24,0,0,0
0,206,196,0,31,0,20,0,0,0
0,211,197,0,37,0,25,0,0,0
0,209,200,0,38,0,22,0,0,0
0,214,188,0,31,0,28,0,0,0
0,212,215,0,56,0,25,0,0,0
0,204,230,0,63,0,17,0,0,0
0,201,202,0,32,0,15,0,0,0
0,200,203,0,32,0,14,0,0,0
0,202,202,0,33,0,16,0,0,0
0,199,207,0,35,0,13,0,0,0
0,204,201,0,34,0,18,0,0,0
0,214,190,0,33,0,28,0,0,0
0,197,204,0,30,0,11,0,0,0
0,210,194,0,33,0,24,0,0,0
0,196,207,0,32,0,10,0,0,0
0,206,195,0,30,0,20,0,0,0
0,209,195,0,33,0,23,0,0,0
0,210,192,0,31,0,24,0,0,0
0,202,201,0,32,0,16,0,0,0
0,203,203,0,35,0,17,0,0,0
0,208,196,0,33,0,22,0,0,0
0,211,191,0,31,0,25,0,0,0
0,203,199,0,31,0,17,0,0,0
0,211,195,0,35,0,23,0,0,0
0,205,199,0,33,0,19,0,0,0
0,210,249,0,88,0,23,0,0,0
0,214,211,0,54,0,27,0,0,0
0,199,207,0,35,0,13,0,0,0
0,199,209,0,37,0,13,0,0,0
0,210,213,0,52,0,24,0,0,0
0,209,199,0,37,0,22,0,0,0
0,202,204,0,35,0,15,0,0,0
0,201,202,0,32,0,14,0,0,0
0,207,193,0,29,0,21,0,0,0
0,205,195,0,29,0,19,0,0,0
0,212,193,0,34,0,26,0,0,0
0,205,198,0,32,0,19,0,0,0
0,199,206,0,34,0,13,0,0,0
0,208,197,0,34,0,22,0,0,0
0,209,244,0,82,0,21,0,0,0
0,213,234,0,76,0,27,0,0,0
0,210,195,0,34,0,23,0,0,0
0,210,223,0,62,0,24,0,0,0
0,208,223,0,60,0,22,0,0,0
0,208,226,0,63,0,22,0,0,0
0,213,194,0,36,0,27,0,0,0
0,201,204,0,34,0,15,0,0,0
0,203,201,0,33,0,17,0,0,0
0,208,198,0,35,0,22,0,0,0
0,208,201,0,38,0,20,0,0,0
0,205,203,0,37,0,19,0,0,0
0,202,205,0,36,0,16,0,0,0
0,204,199,0,32,0,17,0,0,0
0,210,196,0,35,0,23,0,0,0
0,208,217,0,34,0,12,0,0,0
0,206,198,0,33,0,20,0,0,0
0,213,213,0,55,0,26,0,0,0
0,210,198,0,37,0,23,0,0,0
0,204,209,0,42,0,18,0,0,0
0,204,203,0,36,0,18,0,0,0
0,208,194,0,31,0,22,0,0,0
0,201,221,0,51,0,14,0,0,0
0,203,201,0,33,0,17,0,0,0
0,198,207,0,34,0,11,0,0,0
0,207,210,0,46,0,20,0,0,0
0,201,202,0,32,0,15,0,0,0
0,191,211,0,31,0,5,0,0,0
0,201,205,0,35,0,15,0,0,0
0,202,202,0,33,0,16,0,0,0
0,212,216,0,57,0,26,0,0,0
0,205,195,0,29,0,19,0,0,0
0,204,198,0,31,0,18,0,0,0
0,199,208,0,36,0,13,0,0,0
0,205,199,0,33,0,19,0,0,0
0,206,201,0,36,0,20,0,0,0
0,210,193,0,32,0,24,0,0,0
0,204,204,0,37,0,18,0,0,0
0,206,201,0,36,0,20,0,0,0
0,208,195,0,32,0,22,0,0,0
0,207,197,0,33,0,20,0,0,0
0,210,200,0,39,0,22,0,0,0
0,203,199,0,31,0,17,0,0,0
0,213,189,0,31,0,27,0,0,0
0,209,194,0,32,0,23,0,0,0
0,211,215,0,55,0,25,0,0,0
0,211,196,0,36,0,25,0,0,0
0,206,199,0,34,0,20,0,0,0
0,215,231,0,75,0,27,0,0,0
0,214,232,0,75,0,27,0,0,0
0,214,234,0,77,0,27,0,0,0
0,208,193,0,30,0,22,0,0,0
0,206,196,0,31,0,20,0,0,0
0,205,199,0,33,0,18,0,0,0
0,209,200,0,38,0,23,0,0,0
0,210,192,0,31,0,24,0,0,0
0,211,192,0,32,0,25,0,0,0
0,208,198,0,35,0,21,0,0,0
0,206,200,0,35,0,20,0,0,0
0,203,203,0,35,0,17,0,0,0
0,208,199,0,36,0,21,0,0,0
0,213,193,0,35,0,27,0,0,0
0,205,200,0,34,0,18,0,0,0
0,195,214,0,38,0,9,0,0,0
0,215,227,0,71,0,28,0,0,0
0,216,270,0,115,0,27,0,0,0
0,210,228,0,67,0,22,0,0,0
0,215,224,0,68,0,27,0,0,0
0,209,203,0,41,0,21,0,0,0
0,211,212,0,52,0,22,0,0,0
0,198,216,0,43,0,12,0,0,0
0,203,200,0,32,0,17,0,0,0
0,213,191,0,33,0,27,0,0,0
0,207,199,0,35,0,21,0,0,0
0,201,202,0,32,0,15,0,0,0
0,206,198,0,33,0,20,0,0,0
0,206,202,0,37,0,20,0,0,0
0,207,196,0,32,0,20,0,0,0
0,194,212,0,35,0,8,0,0,0
0,204,199,0,32,0,18,0,0,0
0,208,195,0,32,0,22,0,0,0
0,211,225,0,65,0,24,0,0,0
0,204,209,0,42,0,17,0,0,0
0,214,225,0,68,0,27,0,0,0
0,201,227,0,57,0,12,0,0,0
0,205,208,0,42,0,19,0,0,0
0,206,205,0,40,0,20,0,0,0
0,207,270,0,106,0,21,0,0,0
0,203,200,0,32,0,17,0,0,0
0,212,197,0,38,0,25,0,0,0
0,206,198,0,33,0,21,0,0,0
0,207,244,0,80,0,21,0,0,0
0,211,234,0,74,0,23,0,0,0
0,196,208,0,33,0,9,0,0,0
0,211,191,0,31,0,24,0,0,0
0,207,195,0,31,0,21,0,0,0
0,203,199,0,31,0,17,0,0,0
0,208,233,0,70,0,21,0,0,0
0,206,198,0,33,0,20,0,0,0
0,207,196,0,32,0,21,0,0,0
0,209,196,0,34,0,22,0,0,0
0,201,207,0,37,0,15,0,0,0
0,202,203,0,34,0,16,0,0,0
0,200,209,0,38,0,14,0,0,0
0,205,199,0,33,0,19,0,0,0
0,206,213,0,48,0,19,0,0,0
0,215,248,0,92,0,27,0,0,0
0,208,217,0,54,0,21,0,0,0
0,207,198,0,34,0,20,0,0,0
0,212,237,0,78,0,25,0,0,0
0,202,198,0,29,0,16,0,0,0
0,212,205,0,46,0,24,0,0,0
0,217,197,0,43,1,27,0,0,0
0,202,203,0,34,0,16,0,0,0
0,214,216,0,59,0,28,0,0,0
0,209,194,0,32,0,23,0,0,0
0,203,201,0,33,0,17,0,0,0
0,205,200,0,34,0,19,0,0,0
0,207,200,0,36,0,21,0,0,0
0,211,191,0,31,0,25,0,0,0
0,214,191,0,34,0,28,0,0,0
0,200,204,0,33,0,14,0,0,0
0,209,200,0,38,0,20,0,0,0
0,202,204,0,35,0,16,0,0,0
0,211,226,0,66,0,25,0,0,0
0,206,196,0,31,0,20,0,0,0
0,204,205,0,38,0,17,0,0,0
0,205,201,0,35,0,19,0,0,0
0,202,204,0,35,0,16,0,0,0
0,214,232,0,75,1,27,0,0,0
0,210,195,0,34,0,23,0,0,0
0,204,198,0,31,0,18,0,0,0
0,199,209,0,37,0,13,0,0,0
